handle,id,text,created_at,likes,retweets,url
MahabirPun,2046123822504681533,सिमा क्षेत्रका बासिन्दाहरु वाट मलाई सयौं अनुरोध आएको हुनाले घोर विरोध गर्दै मैले यो पोष्ट गरेको हो - यो तल भनिए अनुसार भारत बाट सामान ल्याउँदा १ सय रुपैया भन्दा बढीको कुनै पनि सामान ल्याउँदा सिमानामा भन्सार तिर्नु पर्ने नेपाल सरकारको निर्णय एकदमै अव्यावहारिक र अन्यायपूर्ण छ । https://t.co/3ZxS6yZqIK,Mon Apr 20 07:08:29 +0000 2026,279,55,https://x.com/MahabirPun/status/2046123822504681533
MahabirPun,2045873710029214090,एक दुई करोडको सानो योजना भन्दा ठुलै योजनालाई संघीय सरकारले हेर्ने रहेछ। https://t.co/Ssg8OeKFU5,Sun Apr 19 14:34:37 +0000 2026,107,7,https://x.com/MahabirPun/status/2045873710029214090
MahabirPun,2045464360747946305,https://t.co/m9f7qDc9El,Sat Apr 18 11:28:01 +0000 2026,206,16,https://x.com/MahabirPun/status/2045464360747946305
MahabirPun,2045324337813819397,https://t.co/kmfenJZa2N,Sat Apr 18 02:11:37 +0000 2026,112,10,https://x.com/MahabirPun/status/2045324337813819397
MahabirPun,2045139582271013324,https://t.co/neyoDlrom3,Fri Apr 17 13:57:27 +0000 2026,115,6,https://x.com/MahabirPun/status/2045139582271013324
MahabirPun,2044994127281160565,"म्याग्दी जिल्लाका पालिकहरु बाट आएको अनुरोध अनुसार आ.बा. २०८२/८३ को असार मसान्त सम्ममा  नै पुरा गर्नु पर्ने र रोकिएका कामहरुलाई अगाडी बढाउन मैले प्रधानमन्त्री सचिबालयलाई निम्न कुराहरु तिन हप्ता अगाडी नै जानकारी दिएको थिएँ । त्यता के हुँदैछ, खबर गर्नु होला । काम अगाडी बढेको छैन भने",Fri Apr 17 04:19:28 +0000 2026,100,7,https://x.com/MahabirPun/status/2044994127281160565
MahabirPun,2044632031615971657,https://t.co/bs7XK9IVSR,Thu Apr 16 04:20:38 +0000 2026,93,7,https://x.com/MahabirPun/status/2044632031615971657
MahabirPun,2044088574853972230,https://t.co/8LIYqnCSYe,Tue Apr 14 16:21:08 +0000 2026,271,16,https://x.com/MahabirPun/status/2044088574853972230
MahabirPun,2043867656894415273,https://t.co/Yogrm3osNO,Tue Apr 14 01:43:17 +0000 2026,77,3,https://x.com/MahabirPun/status/2043867656894415273
MahabirPun,2043691711235522913,https://t.co/xqKi8fI9Qs,Mon Apr 13 14:04:08 +0000 2026,110,8,https://x.com/MahabirPun/status/2043691711235522913
MahabirPun,2043586508003914093,राष्ट्रिय टोली Attention (साबधान) --- नेपालको अर्थतन्त्र सुधारेर नेपालीहरुलाई करोडपती बनाउँछु भन्ने विद्वानहरु र नेताहरुले देश कसरी धनी हुन्छ र कसरी गरीब हुन्छ भन्ने तल दिइएको मुल मन्त्र वा मुल सुत्र हेर्नुहोस्। नेपालमा २०४६ साल देखि कै कुनै पनि राजनैतिक पार्टीहरुले पटक्कै ध्यान https://t.co/PUgZpcSLUe,Mon Apr 13 07:06:06 +0000 2026,74,18,https://x.com/MahabirPun/status/2043586508003914093
MahabirPun,2043309941516386484,नेपाललाई समृद्ध बनाउँछु भन्ने विद्वानहरु र नेताहरुले देश कसरी धनी हुन्छ र कसरी गरीब हुन्छ भन्ने तल दिइएको मुल मन्त्र वा मुल सुत्र हेर्नुहोस्। धन्यवाद ।🙏🙏🙏🇳🇵🇳🇵🇳🇵🌹🌹🌹 https://t.co/O1XOGka8gk,Sun Apr 12 12:47:07 +0000 2026,134,26,https://x.com/MahabirPun/status/2043309941516386484
MahabirPun,2042926201564729491,राष्ट्रिप आविष्कार केन्द्रले बीरगञ्ज कृषि औजार कारखानामा बनाएको कृषि औजारहरु भरतपुर चितवनका आयोजना भएको दशौं अन्तराष्ट्रिय औद्योगिक प्रदर्शनी  २०८२ मा रखिएको छ। हेरेर अर्डर गर्न चाहनेहरु त्यहा गएर हेर्नुहोला । सम्पर्क ई. रितेश देव 9814362260🙏🙏🙏 https://t.co/ltJjgYDtnX,Sat Apr 11 11:22:16 +0000 2026,142,21,https://x.com/MahabirPun/status/2042926201564729491
MahabirPun,2042783802326761895,बीरगञ्ज कृषि औजार कारखाना अहिले सम्म यहि किताव बेचेर आएको करिव १२ करोड रुपैयाँले मज्जाले सञ्चालन भैरहेको छ । अहिले सम्म २ लाख ५५ हजार जति किताब बेचियो।🙏🙏🙏 https://t.co/F3d3GUY377,Sat Apr 11 01:56:26 +0000 2026,220,16,https://x.com/MahabirPun/status/2042783802326761895
MahabirPun,2042642565321887963,https://t.co/faCjbEU6ud,Fri Apr 10 16:35:12 +0000 2026,149,9,https://x.com/MahabirPun/status/2042642565321887963
MahabirPun,2042495091638747558,"लौ हेर्नुहोस, राष्ट्रिय आविष्कार केन्द्रमा सानै भए पनि खाद्य प्रविधिको बिषयमा अनुसन्धान तथा इनोभेसन पनि हुन्छ र थोरै मात्रामा बिक्री पनि हुन्छ। इच्छुक  ग्राहकहरुले बिष्णु राई (9818267878) लाई वा सोविता श्रेष्ठ (9841293920) लाई फोन गर्नुहोला। https://t.co/wvoBqcLK52",Fri Apr 10 06:49:12 +0000 2026,169,11,https://x.com/MahabirPun/status/2042495091638747558
MahabirPun,2042096618892390809,https://t.co/wQcyCo5U4a,Thu Apr 09 04:25:48 +0000 2026,150,13,https://x.com/MahabirPun/status/2042096618892390809
MahabirPun,2041715668844998978,https://t.co/3TZdcjKg8e,Wed Apr 08 03:12:03 +0000 2026,270,28,https://x.com/MahabirPun/status/2041715668844998978
MahabirPun,2041539673684935010,"रेलिमाई यस्तै छ पृथ्वीको हालत -  चन्द्रमा तिर जाँदै गर्दा देखिने पृथ्वी र बृहस्पति तिर जाँदै गर्दा  देखिने पृथ्वी र चन्द्रमा हेर्नु होस् र आफ्नो हालत विचार गर्नु होस्-
केहि दिन अगाडी अमेरिकाले चन्द्रमा तिर पठाएको आर्टिमिस २ भन्ने अन्तरिक्षयानले चन्द्रमामा जाँदै गर्दा धेरै पर बाट https://t.co/O7ltkxjwzg",Tue Apr 07 15:32:42 +0000 2026,529,48,https://x.com/MahabirPun/status/2041539673684935010
MahabirPun,2041339059088544135,https://t.co/FyIrY4q2Uw,Tue Apr 07 02:15:32 +0000 2026,255,29,https://x.com/MahabirPun/status/2041339059088544135
MahabirPun,2040968747851399414,https://t.co/yccu3IsfPB,Mon Apr 06 01:44:03 +0000 2026,274,31,https://x.com/MahabirPun/status/2040968747851399414
MahabirPun,2040708136454275481,https://t.co/yLkx8IeVRA,Sun Apr 05 08:28:28 +0000 2026,641,53,https://x.com/MahabirPun/status/2040708136454275481
MahabirPun,2040613224924823926,दुख लाग्यो - बिदेशका बिश्वबिद्यालयहरुमा धेरै नै पढेका  एकजना एकदमै विद्वान बैज्ञानिक अनुसन्धानकर्ता डाक्टर साहबले महाबीर पुनले आफ्नो आत्मकथाको किताब बेचेर कारखाना चलाउंदा नेपाललाई फाइदा छ कि छैन भन्ने कुरामा गहन अनुसन्धान गरेर कुरै नबुझीकन अंग्रेजी भाषामा गरेको  गरेको हाँसो,Sun Apr 05 02:11:20 +0000 2026,207,26,https://x.com/MahabirPun/status/2040613224924823926
MahabirPun,2040418574905569737,https://t.co/daWIKVCFtA,Sat Apr 04 13:17:52 +0000 2026,395,14,https://x.com/MahabirPun/status/2040418574905569737
MahabirPun,2040242772545093888,https://t.co/45sQMKrE36,Sat Apr 04 01:39:17 +0000 2026,188,9,https://x.com/MahabirPun/status/2040242772545093888
MahabirPun,2040059699673124923,https://t.co/C69jJKbsBr,Fri Apr 03 13:31:49 +0000 2026,177,16,https://x.com/MahabirPun/status/2040059699673124923
MahabirPun,2039546161770684911,"लौ त, मुख मात्र चल्ने साथीहरूले साहस छ भने यस्तै गनुहोस् त !🇳🇵🇳🇵🇳🇵 https://t.co/AdGKqOVwp9",Thu Apr 02 03:31:12 +0000 2026,310,33,https://x.com/MahabirPun/status/2039546161770684911
MahabirPun,2039317557069684846,"राष्ट्रिय आविष्कार केन्द्र र यस केन्द्रद्वारा सञ्चालित बीरगञ्ज कृषि औजार कारखाना र Pokhara ICT Innovation Lab मा Internship गर्न चाहने कलेजका विद्यार्थीहरूले यो भिडियो हेर्नुहोस् । बीरगञ्जमा रितेश देव (9814362260), पोखरामा इन्द्र ओली (9858028298 ) र आविष्कार केन्द्रमा उमेश राई https://t.co/fqUpL3NeIA",Wed Apr 01 12:22:48 +0000 2026,262,31,https://x.com/MahabirPun/status/2039317557069684846
MahabirPun,2038924513300398330,लो है राष्ट्रिय आविष्कार केन्द्रमा बिदेशी एजेन्ट घुसेर काम गरेको हेर्नुहोस् ।🤣🤣🤣 पहिले देखि नै यस्ता एजेन्टहरू स्वयमसेवक वा विद्यार्थीको भेषमा आई रहन्छन् । रीस उठ्छ भने कुराकानी गर्न यता आउनुहोस्🤣🤣🤣🤣🤣🤣 https://t.co/C7v0m2fRtK,Tue Mar 31 10:21:00 +0000 2026,369,30,https://x.com/MahabirPun/status/2038924513300398330
MahabirPun,2038787475070722109,https://t.co/MqwpWftzhg,Tue Mar 31 01:16:27 +0000 2026,302,38,https://x.com/MahabirPun/status/2038787475070722109
MahabirPun,2038649171830550577,https://t.co/vXXjgSWYQ6,Mon Mar 30 16:06:53 +0000 2026,282,17,https://x.com/MahabirPun/status/2038649171830550577
MahabirPun,2038625758407790712,https://t.co/tMD5lcFesQ,Mon Mar 30 14:33:51 +0000 2026,212,18,https://x.com/MahabirPun/status/2038625758407790712
MahabirPun,2038501433620976001,"व्यावसायिक रुपमा बाँस वाट बिभिन्न सामाग्रीहरु बनाएर बेच्न चाहनेहरुले राष्ट्रिय आविष्कार केन्द्रमा बनेको बाँसको आँखा सम्याउने मशिन, बाँस फोड्ने मशिन र बाँसको चोया बनाउने मशिनहरू हेर्नुहोस्। ति मशिनहरुको बारेमा अन्य जानकारी जान्न चाहनेहरुले राजु थापा भाईलाई 9860548826 मा सम्पर्क https://t.co/FpzdngkEFJ",Mon Mar 30 06:19:49 +0000 2026,187,21,https://x.com/MahabirPun/status/2038501433620976001
MahabirPun,2038273068410503538,https://t.co/vcPVxtqkbG,Sun Mar 29 15:12:23 +0000 2026,521,50,https://x.com/MahabirPun/status/2038273068410503538
MahabirPun,2038162690267578779,"राष्ट्रिय आविष्कार केन्द्र द्वारा सञ्चालित बीरगञ्ज कृषि औजार कारखानामा बनेको ब्याट्री बाट चल्ने हाते ट्रयाक्टर , र त्यसको ट्रली हेर्नुहोस् । अनि त्यसले खेत जोतेको भिडियो पनि हेर्नुहोस्। त्यस्तो सामान किन्न चाहनेले प्रमुख इञ्जीनियर रितेश देवलाई 9814362260 मा सम्पर्क गर्नुहोस्। एक https://t.co/QJVEb6T93S",Sun Mar 29 07:53:47 +0000 2026,567,49,https://x.com/MahabirPun/status/2038162690267578779
MahabirPun,2037898853299658993,आज मौसम खराब भएर बेला बेलामा पानी परे पनि नयाँ बानेश्वर र भक्तपुर सल्लाघारी चोकमा ९०० वटा जति मेरो आत्मकथाको किताब बेचियो। नेपाल सरकारको बुद्धि नआए सम्म बिदाको दिनमा र अन्य काम नभएको दिनमा बीरगञ्जको कृषि औजार कारखाना सञ्चालन गर्न किताव बेचिनेछ। कारखाना चल्न थालेको पुरा २ बर्ष https://t.co/Py9UbRSzAm,Sat Mar 28 14:25:23 +0000 2026,383,17,https://x.com/MahabirPun/status/2037898853299658993
MahabirPun,2037714860268716494,https://t.co/0iWjnO0mzo,Sat Mar 28 02:14:16 +0000 2026,191,6,https://x.com/MahabirPun/status/2037714860268716494
MahabirPun,2037536349474197761,https://t.co/aJe6Uxfz0b,Fri Mar 27 14:24:55 +0000 2026,237,10,https://x.com/MahabirPun/status/2037536349474197761
MahabirPun,2037453687044645039,https://t.co/3i9E10BywR,Fri Mar 27 08:56:27 +0000 2026,325,18,https://x.com/MahabirPun/status/2037453687044645039
MahabirPun,2037370839981826555,https://t.co/x1xE5b3wJm,Fri Mar 27 03:27:15 +0000 2026,513,41,https://x.com/MahabirPun/status/2037370839981826555
MahabirPun,2037141326438031405,"लौ दाजुभाई दिदिबहिनीहरु, आज मिति २०८२ साल चैत्र महिना १२ गतेको दिउँसो २:१५ बजे देखि ५ वर्षको लागि पुरा सांसद भईयो र नेपाली जनताको सेवा गर्ने औपचारिक जागीर खान सुरु गरियो। जनताको सेवा गर्ने अनौपचारिक जागीर खान थालेको ता ३३ वर्ष भयो। सासंदको रूपमा मैले खाएको शपथको व्यहोरा हेर्नु https://t.co/X6JX7FEleT",Thu Mar 26 12:15:15 +0000 2026,713,44,https://x.com/MahabirPun/status/2037141326438031405
MahabirPun,2036992194415124772,https://t.co/PScI7JlduB,Thu Mar 26 02:22:39 +0000 2026,290,43,https://x.com/MahabirPun/status/2036992194415124772
MahabirPun,2036794425884753938,https://t.co/uL67TytQxj,Wed Mar 25 13:16:47 +0000 2026,169,13,https://x.com/MahabirPun/status/2036794425884753938
MahabirPun,2036618369391272150,https://t.co/PXe9OLPSH0,Wed Mar 25 01:37:12 +0000 2026,226,22,https://x.com/MahabirPun/status/2036618369391272150
MahabirPun,2036445940157128767,https://t.co/boX34BOc3o,Tue Mar 24 14:12:02 +0000 2026,167,8,https://x.com/MahabirPun/status/2036445940157128767
MahabirPun,2036395048720540043,एकछिन हल्का रमाईलो गरौं । तर कुरा सत्य हो। बीरगञ्जको कृषि औजार कारखाना भित्रै उत्पादन भएको एउटा राम्रो बस्तु हेर्नुहोस्। घरोधर्म ढाँटेको छैन। हा- हा - हा- 🤣🤣🤣😂😂😂 https://t.co/vZ0Wg3xfG7,Tue Mar 24 10:49:48 +0000 2026,608,31,https://x.com/MahabirPun/status/2036395048720540043
MahabirPun,2036303484619047184,https://t.co/U2qYntzvy7,Tue Mar 24 04:45:58 +0000 2026,527,78,https://x.com/MahabirPun/status/2036303484619047184
MahabirPun,2036094877579268198,६ महिना पछि बीरगञ्जको कृषि औजार कारखानामा आएँ । यहाँका भाई बहिनीहरुले धेरै राम्रो काम गरेको हुनाले बृहत भोजको कार्यक्रम आयोजना गरियो। भोज खुवायो भनेर कसैले रीस र डाहा नगर्नु होला। बर्षमा २ पटक भोज खुवाउने चलन छ। 🙏🙏🙏 https://t.co/U00vpG6ilK,Mon Mar 23 14:57:02 +0000 2026,595,44,https://x.com/MahabirPun/status/2036094877579268198
MahabirPun,2035975182377201770,https://t.co/tqZIUJyfJ3,Mon Mar 23 07:01:24 +0000 2026,117,7,https://x.com/MahabirPun/status/2035975182377201770
MahabirPun,2035887822343999543,https://t.co/rZ96mmGZt4,Mon Mar 23 01:14:16 +0000 2026,170,12,https://x.com/MahabirPun/status/2035887822343999543
MahabirPun,2035724033623548114,आज बीरगञ्ज कृषि औजार कारखानामा आएर यहाँ भैरहेको कामको बारेमा बारेमा छलफल भयो। यहाँ कारखानामा अहिले ४२ जनाले काम गरिरहेका छन्। कारखानालाई सञ्चालन गर्न अझै ५० जना जति दक्ष जनशक्तिको आवश्यकता छ। यस्तै कारखानामा काम गरेको अनुभव भएको कोहि हुनुहुन्छ भने सम्पर्क गरे हुन्छ। 🙏🙏 https://t.co/7MfebSyy47,Sun Mar 22 14:23:26 +0000 2026,791,89,https://x.com/MahabirPun/status/2035724033623548114
MahabirPun,2035691444649046253,https://t.co/fImsQnuvOn,Sun Mar 22 12:13:56 +0000 2026,198,12,https://x.com/MahabirPun/status/2035691444649046253
MahabirPun,2035358419289575846,पद्मा अर्याल बहिनी - तिम्रा नेताले सिकाए जस्तै यति साह्रै जान्ने स्वाँठ र मुर्ख नभए हुन्छ। पुराना नेतृत्वहरु कस्ता थिए र के गरे भन्ने कुरा युवा र बृद्धहरु सबैलाई प्रष्ट संग थाहा छ। संसारका युवाहरु सहित अहिलेका नेपालका युवाहरु तिमी भन्दा सयौं गुणा जान्ने र चलाख छन्। समय चक्रमा https://t.co/tjKvh7D79D,Sat Mar 21 14:10:36 +0000 2026,1029,198,https://x.com/MahabirPun/status/2035358419289575846
MahabirPun,2035176938122486161,https://t.co/0gwiAS8F2L,Sat Mar 21 02:09:28 +0000 2026,330,54,https://x.com/MahabirPun/status/2035176938122486161
MahabirPun,2034909691156079093,https://t.co/KK4vb6WFe6,Fri Mar 20 08:27:31 +0000 2026,101,4,https://x.com/MahabirPun/status/2034909691156079093
MahabirPun,2034632987485295005,https://t.co/ffvDTmEXeS,Thu Mar 19 14:08:00 +0000 2026,460,63,https://x.com/MahabirPun/status/2034632987485295005
MahabirPun,2034454043096211548,https://t.co/CyEzX4vK7c,Thu Mar 19 02:16:56 +0000 2026,509,33,https://x.com/MahabirPun/status/2034454043096211548
MahabirPun,2034301492283466031,रास्वपाले यस्तै गल्ती कहिल्यै नगरोस् - अनुहार हेर्दा क्या राम्रो र झिल्के देखिन्छ यो भ्रष्टाचारी मान्छे। तर यसको सोचाई र मन त एकदमै कालो रहेछ नि। यस्तै यस्तै फटाहाहरुलाई संरक्षण गर्ने र आफुले पनि फाईदा लिने गरेर पुराना दलका नेताहरु आफु पनि डुबे र पार्टीलाई पनि डुबाए । त्यसैले https://t.co/rIPJw3pkVE,Wed Mar 18 16:10:45 +0000 2026,292,50,https://x.com/MahabirPun/status/2034301492283466031
MahabirPun,2034183220322017630,"अन्नपूर्ण गाउँपालिका म्याग्दीमा जनप्रतिनिधिहर , कर्मचारीहरु र स्थानिय गाउँलेहरु संग आगामी आर्थिक वर्षको बजेट र भावी बिकासका कार्यक्रमहरुको बारेमा छलफल भयो। मैले सासंदको शपथ ग्रहण लिनु भन्दा पहिले नै म्याग्दीका ६ वटा पालिकाहरुका सम्पूर्ण जनप्रतिनिधिहरु संग पहिलोचरणको भेटघाट र छलफल https://t.co/RQDDnyqRVC",Wed Mar 18 08:20:47 +0000 2026,145,10,https://x.com/MahabirPun/status/2034183220322017630
MahabirPun,2034090113391857763,"म्याग्दी जिल्लाको बेनी नगरपालिकामा जनप्रतिनिधिहरु , कर्मचारीहरु तथा नगरबासीहरु संग आगामी आर्थिक बर्षको बजेट र भावी योजना र कार्यक्रमहरुको बारेमा गरेको छलफल पछिको भिडियो । https://t.co/BYc8eyKNad",Wed Mar 18 02:10:49 +0000 2026,356,16,https://x.com/MahabirPun/status/2034090113391857763
MahabirPun,2033733707199353100,https://t.co/BC4f76YdER,Tue Mar 17 02:34:35 +0000 2026,77,5,https://x.com/MahabirPun/status/2033733707199353100
MahabirPun,2033371511810368000,https://t.co/6QZfZIiaJ9,Mon Mar 16 02:35:21 +0000 2026,110,6,https://x.com/MahabirPun/status/2033371511810368000
MahabirPun,2033252663157227856,आदर्श श्रेष्ठ भाई सो पदको लागि योग्य होइनन् । https://t.co/76y6PeZvUN,Sun Mar 15 18:43:05 +0000 2026,983,202,https://x.com/MahabirPun/status/2033252663157227856
MahabirPun,2033202911816430003,हिजो गुर्जा गाँउमा गाँउलेहरु संग भेटघाट गर्दा को भिडियो https://t.co/PtLRLdE6ZL,Sun Mar 15 15:25:23 +0000 2026,233,9,https://x.com/MahabirPun/status/2033202911816430003
MahabirPun,2033020620624245218,https://t.co/TVf4CpPets,Sun Mar 15 03:21:02 +0000 2026,140,6,https://x.com/MahabirPun/status/2033020620624245218
MahabirPun,2032497966465060996,"आम्दानी, खर्च र बाँकी रकम हेर्नुहोस - दाताहरुले दिएको पैसा बाट चुनावमा रु. 2,868,868 खर्च भएर बैंकमा अझै पनि रु. 2,769,025.47 बाँकी छ।  यो पैसा बेनीमा ५ बर्षको लागि मेरो सम्पर्क कार्यालय खोलेर गाउँघर बाट सदरमुकाममा सरकारी कामकाजले आउनेहरु र बिभिन्न अफिसहरुमा विभिन्न सहयोग https://t.co/P0K1l3uPYY",Fri Mar 13 16:44:11 +0000 2026,725,65,https://x.com/MahabirPun/status/2032497966465060996
MahabirPun,2032317414390841495,https://t.co/p9czMuiMhU,Fri Mar 13 04:46:44 +0000 2026,211,13,https://x.com/MahabirPun/status/2032317414390841495
MahabirPun,2031547884685185447,https://t.co/6M2lXxjqSy,Wed Mar 11 01:48:54 +0000 2026,656,30,https://x.com/MahabirPun/status/2031547884685185447
MahabirPun,2030990050775977999,https://t.co/tdL7mmFOpY,Mon Mar 09 12:52:16 +0000 2026,784,39,https://x.com/MahabirPun/status/2030990050775977999
MahabirPun,2030837248900665460,https://t.co/eOXSvglqoy,Mon Mar 09 02:45:05 +0000 2026,603,50,https://x.com/MahabirPun/status/2030837248900665460
MahabirPun,2030264249789084115,"देश बिदेशका सम्पूर्ण शुभचिन्तक दाजुभाई दिदीबहिनीहरुलाई हार्दिक अनुरोध - मैले चुनाव जितेकोमा बधाई र शुभकामना दिनको लागि मात्र मलाई मोबाईल, Whatsapp, मेसेन्जर र भाईवरमा फोन नगर्न हुन बिशेष अनुरोध गर्दछु। अन्य कुनै काम छ भने मात्र फोन गर्नु होला। किनभने म अन्य काममा व्यस्त हुनेछु । https://t.co/WoyBawzeM7",Sat Mar 07 12:48:12 +0000 2026,1589,133,https://x.com/MahabirPun/status/2030264249789084115
MahabirPun,2030100898006114603,https://t.co/ubU68mDBSr,Sat Mar 07 01:59:06 +0000 2026,938,100,https://x.com/MahabirPun/status/2030100898006114603
MahabirPun,2030006293122142532,https://t.co/vtoddbmEo7,Fri Mar 06 19:43:10 +0000 2026,1295,116,https://x.com/MahabirPun/status/2030006293122142532
MahabirPun,2029927538890518565,"चुनावको मौन अवधि को २ दिन, हिजो चुनाव र आज मत गणनाको दिनमा ५० घण्टा जति सुनेर हैरान परेकोले दिमागलाई ताजा गर्न गीत गाएर नाचेको भिडियो हेनुहोस् ।🤣🤣🤣😅😅 https://t.co/P7fCtSe7aj",Fri Mar 06 14:30:14 +0000 2026,1546,202,https://x.com/MahabirPun/status/2029927538890518565
MahabirPun,2029067538722897983,हिजो मौनअवधि लागु भए पछि म्याग्दी अन्नपूर्ण गापा को पोखरी बगर नजिकैको रातोपानी भन्ने ठाउँको तातोपानीमा मज्जाले नुहाईयो। https://t.co/s9SnZRgfjM,Wed Mar 04 05:32:54 +0000 2026,355,3,https://x.com/MahabirPun/status/2029067538722897983
MahabirPun,2028295754511695896,https://t.co/AkuTf1zTiB,Mon Mar 02 02:26:06 +0000 2026,89,6,https://x.com/MahabirPun/status/2028295754511695896
MahabirPun,2028066423726281206,https://t.co/rqrX7LWKya,Sun Mar 01 11:14:49 +0000 2026,159,8,https://x.com/MahabirPun/status/2028066423726281206
MahabirPun,2027581799392821413,https://t.co/d7M6l8fWkh,Sat Feb 28 03:09:06 +0000 2026,48,0,https://x.com/MahabirPun/status/2027581799392821413
MahabirPun,2027259534214127935,महावीर पुनले चुनावमा भोट झार्न म्याग्दीको अजिंगर भीरमा नाचेको खतरा नाँच हेर्नुहोस् । हल्का रमाईलो गरेको है त । के गर्ने त नि । भगवानले खप्परमा लेखि दिए पछि चुनाब लड्नै पऱ्यो ।🤣🤣🤣😂😂 https://t.co/x5KOLJJIsA,Fri Feb 27 05:48:32 +0000 2026,557,41,https://x.com/MahabirPun/status/2027259534214127935
MahabirPun,2027259282060980676,महावीर पुनले चुनावमा भोट झार्न म्याग्दीको अजिंगर भीरमा नाचेको खतरा नाँच हेर्नुहोस् । हल्का रमाईलो गरेको है त । के गर्ने त नि । भगवानले खप्परमा लेखि दिए पछि चुनाब लड्नै पऱ्यो ।🤣🤣🤣😂😂 https://t.co/w2jbr77eUG,Fri Feb 27 05:47:32 +0000 2026,1028,77,https://x.com/MahabirPun/status/2027259282060980676
MahabirPun,2027215204212486362,https://t.co/eRRo4tsARZ,Fri Feb 27 02:52:23 +0000 2026,31,1,https://x.com/MahabirPun/status/2027215204212486362
MahabirPun,2026933396358967568,रामायणमा भएका रावण जन्मेको ठाउँ भनेर चिनिने म्याग्दीको पुलाचौर नजिकको रावण पार्क हेर्नुहोस्।🙏🙏🙏🌹🌹🌹 https://t.co/5LCTq3dSQS,Thu Feb 26 08:12:34 +0000 2026,276,15,https://x.com/MahabirPun/status/2026933396358967568
MahabirPun,2026838127684497792,https://t.co/9GMPreAdZl,Thu Feb 26 01:54:01 +0000 2026,41,3,https://x.com/MahabirPun/status/2026838127684497792
MahabirPun,2026714122596020607,भोट हाल्ने दिन अब आठ दिन मात्र बाँकी छ। दुखका साथ भन्नु पर्दा - - - https://t.co/9ILI1at88o,Wed Feb 25 17:41:16 +0000 2026,254,33,https://x.com/MahabirPun/status/2026714122596020607
MahabirPun,2026493832163144102,https://t.co/H7WgHAGdCZ,Wed Feb 25 03:05:54 +0000 2026,40,3,https://x.com/MahabirPun/status/2026493832163144102
MahabirPun,2026108082187862367,https://t.co/zX06HsuPjm,Tue Feb 24 01:33:04 +0000 2026,41,2,https://x.com/MahabirPun/status/2026108082187862367
MahabirPun,2025526826756702580,https://t.co/65cTEA3VNj,Sun Feb 22 11:03:22 +0000 2026,38,2,https://x.com/MahabirPun/status/2025526826756702580
MahabirPun,2025204483639443866,चुनाव खर्चको लागि मतदाताहरुले उल्टै मलाई पैसा दिइरहेका छन्। https://t.co/8zHzyyUvZz,Sat Feb 21 13:42:30 +0000 2026,261,23,https://x.com/MahabirPun/status/2025204483639443866
MahabirPun,2025083349619150908,"नयाँ र पुराना पार्टीहरु एक आपसमा झगडा गर्ने,  खुट्टा तानातान गर्ने र कसैले पनि ढंग नल्याउने हो भने अबको प्रधान मन्त्री महावीर पुन हुनेछु। धेरै झगडा नगर बुढा र युवा नेताहरु । आई पऱ्यो र आवश्यक पऱ्यो भने महावीर पुन पछि हट्ने छैन।🤣🤣🤣🇳🇵🇳🇵🇳🇵 https://t.co/7IZ6LsGI3T",Sat Feb 21 05:41:09 +0000 2026,198,16,https://x.com/MahabirPun/status/2025083349619150908
MahabirPun,2024891098326597932,म्याग्दीको बिलबाङ्ग गाउँमा राती ९ बजे पनि चुनावी प्रचार प्रसार हुँदैछ। https://t.co/VvJpdNfJ30,Fri Feb 20 16:57:13 +0000 2026,180,16,https://x.com/MahabirPun/status/2024891098326597932
MahabirPun,2024669884588970493,https://t.co/ILFEmOsU7K,Fri Feb 20 02:18:11 +0000 2026,49,5,https://x.com/MahabirPun/status/2024669884588970493
MahabirPun,2024302401231213042,https://t.co/i7kRjIye42,Thu Feb 19 01:57:56 +0000 2026,32,3,https://x.com/MahabirPun/status/2024302401231213042
MahabirPun,2024134761057485306,https://t.co/fBEDtTI4i5,Wed Feb 18 14:51:48 +0000 2026,31,0,https://x.com/MahabirPun/status/2024134761057485306
MahabirPun,2023973822865527209,धवलागिरी गा.पा  खिबाङ गाउँमा चुनावी प्रचार प्रसार https://t.co/XGbB6G2Z6r,Wed Feb 18 04:12:17 +0000 2026,110,5,https://x.com/MahabirPun/status/2023973822865527209
MahabirPun,2023936529333379272,https://t.co/atkfZR2jVb,Wed Feb 18 01:44:06 +0000 2026,42,3,https://x.com/MahabirPun/status/2023936529333379272
MahabirPun,2023593629340590301,https://t.co/dL2pNtbm8v,Tue Feb 17 03:01:32 +0000 2026,25,1,https://x.com/MahabirPun/status/2023593629340590301
MahabirPun,2023590383133905333,हिजो चेचुङ गाउँमा गरेको चुनावी कार्यक्रम हेर्नुहोस् । https://t.co/rVTqbUIwUp,Tue Feb 17 02:48:38 +0000 2026,157,13,https://x.com/MahabirPun/status/2023590383133905333
MahabirPun,2023214961577865671,https://t.co/8OWQoCHfzB,Mon Feb 16 01:56:51 +0000 2026,69,6,https://x.com/MahabirPun/status/2023214961577865671
MahabirPun,2022512430480527645,रामकुमारी झाँक्री बहिनीले मलाई बेवकुफ मन्त्री भनेर भनेकी रहिछन्। उनलाई गाली नगर्न बिनम्र अनुरोध-🙏🙏🙏🤣🤣🤣 https://t.co/IlNpnQDshw,Sat Feb 14 03:25:14 +0000 2026,486,51,https://x.com/MahabirPun/status/2022512430480527645
